name,niche,city,phone,address,rating,reviews,website,website_bucket,maps_url,reachable,https,final_url,mobile_viewport,copyright_year,page_size_kb,load_ms,red_flags,lead_score
Pacific Blue Mechanical & Plumbing,plumber,Langley BC,(778) 955-9999,"20627 Fraser Hwy, Langley, BC V3A 4G4, Canada",5,45,https://pacificbluemechanical.ca/langley/,real,https://maps.google.com/?cid=13052480253752076514&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pacificbluemechanical.ca/plumber-langley/,yes,2026,210,3385,,44
Prima Plumbing & Heating Ltd,plumber,Burnaby BC,(604) 438-8000,"1570 Boundary Rd, Burnaby, BC V5K 4V4, Canada",4.6,44,http://www.primaplumbing.com/,real,https://maps.google.com/?cid=5766366598154423915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.primaplumbing.com/,yes,2026,76,2188,,44
Cro Plumbing and Heating LTD.,plumber,Burnaby BC,(778) 222-5112,"6440 Buchanan St, Burnaby, BC V5B 2S7, Canada",5,42,https://www.croplumbingandheating.com/,real,https://maps.google.com/?cid=4971936934685080787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.croplumbingandheating.com/,yes,,76,212,,44
Tik Tak plumbing & Heating,plumber,Coquitlam BC,(778) 986-2769,"708 Edgar Ave, Coquitlam, BC V3K 0H3, Canada",5,42,https://tiktakplumbing.ca/,real,https://maps.google.com/?cid=4480228873246928657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://tiktakplumbing.ca/,yes,2026,333,538,,44
Gotta Jet Plumbing and Heating LTD,plumber,Coquitlam BC,(604) 720-2845,"3918 Ambleside Close, Port Coquitlam, BC V3B 7G2, Canada",5,42,https://www.gottajet.ca/,real,https://maps.google.com/?cid=13391892257322810962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://gottajet.ca/,yes,,670,380,,44
MYKOLA HOME MAINTENANCE,plumber,Coquitlam BC,(672) 335-5791,"518 Clarke Rd, Coquitlam, BC V3J 0S7, Canada",5,47,http://mhmplumber.com/,real,https://maps.google.com/?cid=8353418866659329211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://mhmplumber.com/,yes,,43,533,,44
Pixel Plumbing & Heating Ltd,plumber,Richmond BC,(778) 700-0037,"261 E 64th Ave, Vancouver, BC V5X 2M5, Canada",5,49,https://pixelplumbing.ca/,real,https://maps.google.com/?cid=10458281929883549060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pixelplumbing.ca/,yes,2025,170,432,,44
"Ethos Plumbing, Heating & Mechanical",plumber,Richmond BC,(604) 782-6087,"2360 W King Edward Ave, Vancouver, BC V6L 1T4, Canada",5,48,https://www.ethosplumbingltd.com/,real,https://maps.google.com/?cid=9483577981151167711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://ethosplumbingltd.com/,yes,,645,608,,44
"Blueshore Mechanical, Plumbing & Heating",plumber,Delta BC,(604) 728-2583,"4586 62 St, Delta, BC V4K 3L7, Canada",5,46,https://blueshoremechanical.com/,real,https://maps.google.com/?cid=2973618260347455291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://blueshoremechanical.com/,yes,,184,4439,,44
McKim Mechanical Plumbing and Heating,plumber,Delta BC,(604) 219-3531,"7350 72 St, Delta, BC V4G 1H9, Canada",5,45,http://www.mckimmechanical.com/,real,https://maps.google.com/?cid=1438586529151977325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://mckimmechanical.com/,yes,,92,2700,,44
Mr. Drain Plumber Pitt Meadows,plumber,Maple Ridge BC,(604) 330-3908,"19335 120 Ave, Pitt Meadows, BC V3Y 1J7, Canada",5,46,https://mrdrainplumber.site/,real,https://maps.google.com/?cid=2785775857276039490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://mrdrainplumber.site/,yes,,5,246,,44
Pitt Meadows Plumbing & Mechanical Systems (2001) Ltd.,plumber,Maple Ridge BC,(604) 465-8622,"20142 113b Ave, Maple Ridge, BC V2X 0Y9, Canada",4.4,47,http://www.pittmeadows.net/,real,https://maps.google.com/?cid=1169858632911035280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pittmeadows.net/,yes,2026,39,717,,44
Tundra Plumbing,plumber,Maple Ridge BC,(604) 465-7434,"12135 193a St, Pitt Meadows, BC V2Y 1J2, Canada",4.8,49,http://www.tundraplumbing.ca/,real,https://maps.google.com/?cid=12972723539485301252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.tundraplumbing.ca/,yes,,359,539,,44
Modal Plumbing,plumber,North Vancouver BC,(604) 401-2521,"1641 Lonsdale Ave #121, North Vancouver, BC V7M 2J5, Canada",4.9,41,http://modalplumbing.ca/,real,https://maps.google.com/?cid=6015226104762349615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://modalplumbing.ca/,yes,2026,122,4012,,44
"Torr Refrigeration, Air Conditioning and Heating",hvac contractor,Surrey BC,(604) 337-4888,"13485 58b Ave, Surrey, BC V3X 1L3, Canada",5,45,https://torrhvacr.com/,real,https://maps.google.com/?cid=9225324940855816029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://torrhvacr.com/,yes,2026,97,1555,,44
Crest Mechanical Corp,hvac contractor,Surrey BC,(778) 633-3333,"16783 80 Ave, Surrey, BC V4N 0G8, Canada",5,44,http://crestmechanicalcorp.com/,real,https://maps.google.com/?cid=15790628736353726078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://crestmechanicalcorp.com/,yes,2025,249,804,,44
Western Mechanical Solutions,hvac contractor,Surrey BC,(604) 764-2001,"12951 92a Ave, Surrey, BC V3V 1K1, Canada",5,45,http://www.westernmechanicalsolutions.ca/,real,https://maps.google.com/?cid=16050204864209634661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.westernmechanicalsolutions.ca/,yes,,130,551,,44
Parkinson's Heating Ltd,hvac contractor,Surrey BC,(604) 599-8444,"7566 134a St, Surrey, BC V3W 7J1, Canada",4.7,40,https://www.parkinsonsheating.com/,real,https://maps.google.com/?cid=4939711616863874761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.parkinsonsheating.com/,yes,,67,489,,44
Royal Pro Heating LTD,hvac contractor,Surrey BC,(604) 436-1255,"Guildford, Surrey, BC V3R 3W6, Canada",4.8,45,http://royal-heating.com/,real,https://maps.google.com/?cid=5656689875305795925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://royal-heating.com/,yes,2026,132,303,,44
ACE COMFORT HEATING & AIR CONDITIONING,hvac contractor,Burnaby BC,(604) 636-3939,"3993 Henning Dr #102, Burnaby, BC V5C 6N3, Canada",5,42,https://acecomforthvac.com/,real,https://maps.google.com/?cid=16263426952296733559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://acecomforthvac.com/,yes,2025,52,172,,44
Super Standard Heating & Air Duct Cleaning Ltd.,hvac contractor,Coquitlam BC,(604) 379-1266,"1196 Pipeline Rd, Coquitlam, BC V3B 7Z6, Canada",4.9,47,https://www.superstandardheating.com/,real,https://maps.google.com/?cid=13324985676271402050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.superstandardheating.com/,yes,,55,576,,44
Season Energy,hvac contractor,Richmond BC,(604) 203-1666,"3751 Jacombs Rd Unit 240, Richmond, BC V6V 2R4, Canada",4.9,40,https://seasonenergy.ca/,real,https://maps.google.com/?cid=8927835696046280929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://seasonenergy.ca/,yes,,52,314,,44
HEATnCOOL Services,hvac contractor,Delta BC,(604) 817-4754,"11138 80a Ave, Delta, BC V4C 1Y5, Canada",4.6,48,https://www.heatncool.com/,real,https://maps.google.com/?cid=2357666346111573471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://heatncool.com/,yes,2026,123,3602,,44
Atmosphere AC Systems,hvac contractor,Maple Ridge BC,(604) 461-0942,"19265 Airport Wy #317, Pitt Meadows, BC V3Y 0G9, Canada",4.9,47,https://atmosphereac.ca/,real,https://maps.google.com/?cid=8877617037162167123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://atmosphereac.ca/,yes,2026,243,1115,,44
Silverback HVAC,hvac contractor,North Vancouver BC,(778) 710-4377,"1331 E 8th St, North Vancouver, BC V7J 1J9, Canada",5,49,http://www.silverbackhvac.ca/,real,https://maps.google.com/?cid=14346258517868586369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.silverbackhvac.ca/,yes,,124,405,,44
Precision Gas & Mechanical Inc.,hvac contractor,North Vancouver BC,(778) 322-8482,"751 Burley Pl, West Vancouver, BC V7T 2A2, Canada",5,43,https://precisionmech.ca/,real,https://maps.google.com/?cid=11495356495719486777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://precisionmech.ca/,yes,,67,886,,44
National Electric Ltd,electrician,Surrey BC,(604) 889-2750,"2217 165 St, Surrey, BC V3Z 0L8, Canada",4.9,44,https://nationalelectricltd.ca/,real,https://maps.google.com/?cid=9134078717006408849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://nationalelectricltd.ca/,yes,,253,1282,,44
Ample Electric Ltd,electrician,Surrey BC,(604) 961-1666,"15368 96 Ave, Surrey, BC V3R 8J6, Canada",5,46,https://ampleelectrical.ca/,real,https://maps.google.com/?cid=10518307218782051578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://ampleelectrical.ca/,yes,2035,15,208,,44
Intropro Electric,electrician,Langley BC,(778) 883-4030,"140 19th St W Unit: 209, North Vancouver, BC V7M 2P5, Canada",4.9,45,https://introproelectric.ca/,real,https://maps.google.com/?cid=11856462706889933723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://introproelectric.ca/,yes,,14,747,,44
Dormit X Electric Charging | Vancouver | Burnaby,electrician,Burnaby BC,(778) 668-3309,"2691 Viscount Wy Unit 106, Richmond, BC V6V 2R5, Canada",4.7,44,https://www.dormitxelectric.com/,real,https://maps.google.com/?cid=3868001082574299205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://dormitxelectric.com/,yes,,171,4966,,44
Redford Electric Ltd.,electrician,Burnaby BC,(778) 840-2594,"816 Boyd St #4, New Westminster, BC V3M 6N1, Canada",4.7,46,http://www.redfordelectric.ca/,real,https://maps.google.com/?cid=10539352183054695564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://redfordelectric.ca/,yes,,327,835,,44
Albers Electric,electrician,Coquitlam BC,(604) 813-5879,"Howie Ave, Coquitlam, BC V3J 1T5, Canada",5,42,http://www.alberselectric.ca/,real,https://maps.google.com/?cid=12523512667853367016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://alberselectric.ca/,yes,,84,1133,,44
EZ Electric,electrician,Richmond BC,(604) 874-4005,"95E E 1st Ave, Vancouver, BC V6A 0H6, Canada",4.8,42,https://ezelectric.ca/,real,https://maps.google.com/?cid=3256349993521672186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://ezelectric.ca/,yes,,36,507,,44
Townside Electric Ltd - Delta,electrician,Richmond BC,(778) 200-7051,"6455 60 Ave, Delta, BC V4K 4E2, Canada",5,46,https://townsideelectric.ca/,real,https://maps.google.com/?cid=1382837265903469557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://townsideelectric.ca/,yes,,516,573,,44
Frontier Electrical Services Ltd.,electrician,Delta BC,(604) 299-9184,"5282 Bentley Dr, Delta, BC V4K 4J3, Canada",5,49,http://www.frontierelectrical.ca/,real,https://maps.google.com/?cid=1964731120183917836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.frontierelectrical.ca/,yes,2026,171,570,,44
Higherwire Electric ltd.,electrician,Maple Ridge BC,(604) 969-3532,"23727 128 Crescent, Maple Ridge, BC V4R 1P5, Canada",5,45,https://higherwireelectric.com/,real,https://maps.google.com/?cid=2043640461623306469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.higherwireelectric.com/,yes,,275,943,,44
BUR-HAN Garden & Lawn Care,landscaping company,Burnaby BC,(604) 983-2687,"2323 Old Dollarton Rd Unit A, North Vancouver, BC V7H 1A9, Canada",4.5,148,https://bur-han.ca/,real,https://maps.google.com/?cid=11637505807523901267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://bur-han.ca/,yes,2026,68,354,,44
ASM Pest Control,pest control,Surrey BC,(604) 589-5403,"15581 89 Ave, Surrey, BC V3R 0R3, Canada",4.8,90,https://www.asmpestcontrol.com/pest-control-surrey/,real,https://maps.google.com/?cid=889429319344623040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.asmpestcontrol.com/pest-control-surrey/,yes,2019,296,598,stale_copyright_2019,44
RainCity Pest Control,pest control,Surrey BC,(778) 960-7246,"2397 King George Blvd #676, Surrey, BC V4A 5A0, Canada",5,143,https://raincitypestcontrol.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,real,https://maps.google.com/?cid=2965634708824142257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://raincitypestcontrol.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,yes,2026,398,4048,,44
Seaside Pest Control,pest control,Surrey BC,(604) 529-7700,"2075 Oak Meadows Dr #48, Surrey, BC V3Z 1J6, Canada",4.9,148,https://seasidepest.ca/pest-control-surrey-bc/,real,https://maps.google.com/?cid=10747989143710232311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://seasidepest.ca/pest-control-surrey-bc/,yes,,1322,441,,44
A-king Auto Repair,auto repair shop,Surrey BC,(778) 300-2620,"7877 128 St Unit 105, Surrey, BC V3W 4E7, Canada",4,144,https://www.akingauto.ca/,real,https://maps.google.com/?cid=8197406071069927123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.akingauto.ca/,yes,,144,320,,44
Autoden Repairs,auto repair shop,Surrey BC,(604) 617-0005,"12921 84 Ave Unit 107, Surrey, BC V3W 1B3, Canada",4.5,98,https://autodenrepairs.com/,real,https://maps.google.com/?cid=6310095589293450354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,dead,no,,no,,,,unreachable_ENOTFOUND,44
Cloverdale Auto Repair Center Ltd.,auto repair shop,Langley BC,(604) 576-2411,"17545 56 Ave, Surrey, BC V3S 1C4, Canada",4.4,143,https://www.cloverdaleautorepair.ca/,real,https://maps.google.com/?cid=12000851629987577287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.cloverdaleautorepair.ca/,yes,,244,96,,44
Brake Shop and Oil Change. Ritelane Mobile Brake + Lube Ltd.,auto repair shop,Langley BC,(236) 622-2936,"8840 210 St, Langley Twp, BC V1M 2K3, Canada",5,145,https://www.ritelanebrakelube.ca/,real,https://maps.google.com/?cid=6882241196560133973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://ritelanebrakelube.ca/,yes,2026,234,1366,,44
Black Bear Auto Service LTD - Your Trusted Off-Road & Auto Repair Specialists,auto repair shop,Burnaby BC,(236) 477-5938,"5162 Still Creek Ave, Burnaby, BC V5C 4E4, Canada",4.9,142,http://www.blackbearautoservice.com/,real,https://maps.google.com/?cid=5281359022709680796&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.blackbearautoservice.com/,yes,,248,1320,,44
AK Autoworks,auto repair shop,Burnaby BC,(604) 688-6378,"3901 Charles St, Burnaby, BC V5C 3K7, Canada",4.8,144,http://www.akautoworks.com/,real,https://maps.google.com/?cid=16292394301222395569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.akautoworks.com/,yes,,11,875,,44
Aria Auto Service,auto repair shop,Richmond BC,(604) 276-8801,"13931 Sparwood Pl #110, Richmond, BC V6V 1X2, Canada",4.6,98,http://www.ariaauto.ca/,real,https://maps.google.com/?cid=4549799404912425295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.facebook.com/@ariaautoservice/?hr=1&wtsid=rdr_0ccqNAl47BqEQtg85,yes,,46,967,redirects_to_social,44
SA Auto Stock,auto repair shop,Delta BC,(604) 589-8080,"11943 94 Ave, Delta, BC V4C 3R8, Canada",4.6,146,http://www.saautostock.ca/,real,https://maps.google.com/?cid=12502121179251290000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.saautostock.ca/,yes,2025,43,606,,44
Fix Me Right Auto Inc.,auto repair shop,Delta BC,(778) 368-3022,"11955 94 Ave, Delta, BC V4C 3R8, Canada",4.9,47,https://fmrautoinc.wixsite.com/website,real,https://maps.google.com/?cid=16770526235558745026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://fmrautoinc.wixsite.com/website,yes,2022,681,1069,stale_copyright_2022;builder_wix,44
Autorox Automotive Repairs,auto repair shop,Delta BC,(604) 832-1371,"136 W 71st Ave, Vancouver, BC V5X 4S7, Canada",4.9,91,http://www.autorox.ca/,real,https://maps.google.com/?cid=14137907050178485671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.autorox.ca/,yes,,817,391,builder_wix,44
Muffler-Tech Automotive,auto repair shop,Maple Ridge BC,(604) 462-1444,"14301 256 St, Maple Ridge, BC V4R 0B9, Canada",4.3,95,http://www.mufflertech.ca/,real,https://maps.google.com/?cid=2383227566558122787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.mufflertech.ca/,yes,,78,509,builder_sitebuilder,44
Craftsman Collision,auto repair shop,Maple Ridge BC,(604) 465-1750,"11927 203 St, Maple Ridge, BC V2X 4V2, Canada",4.7,149,https://craftsmancollision.com/collision-centre/maple-ridge-autobody-glass-service/,real,https://maps.google.com/?cid=10943223850313131991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://craftsmancollision.com/collision-centre/maple-ridge-autobody-glass-service/,yes,,52,253,,44
Boyd Autobody & Glass,auto repair shop,Maple Ridge BC,(604) 463-7002,"22715 Dewdney Trunk Rd, Maple Ridge, BC V2X 3K3, Canada",4.7,145,https://www.boydautobody.com/locations/maple-ridge-bc,real,https://maps.google.com/?cid=17473565750021439260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.boydautobody.com/locations/maple-ridge-bc,yes,2026,29,432,,44
Benz Automatic Transmission Ltd,auto repair shop,Maple Ridge BC,(604) 463-3111,"21279 Lougheed Hwy, Maple Ridge, BC V2X 2R6, Canada",4.3,98,https://benztransmissions.ca/,real,https://maps.google.com/?cid=7637000117105734241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://benztransmissions.ca/,no,,44,1484,not_mobile_ready,44
Budget Brake & Muffler Auto Centres - North Vancouver,auto repair shop,North Vancouver BC,(604) 980-8517,"1315 Cotton Rd, North Vancouver, BC V7J 1C2, Canada",4.2,142,https://budgetbrake.com/locations/metro-vancouver/north-vancouver/,real,https://maps.google.com/?cid=17554770851383315487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://budgetbrake.com/locations/metro-vancouver/north-vancouver/,yes,2026,392,299,,44
White's Specialty Auto & Truck,auto repair shop,North Vancouver BC,(604) 984-9548,"1355 Crown St, North Vancouver, BC V7J 1G4, Canada",4.8,99,http://www.whitesauto.ca/,real,https://maps.google.com/?cid=16868459067885216443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://whitesauto.ca/,yes,2024,91,4743,stale_copyright_2024,44
Pacaire Hvac Supplies,hvac contractor,Langley BC,(604) 539-0233,"19515 56 Ave #101, Surrey, BC V3S 6K3, Canada",4.2,45,https://pacaire.ca/,real,https://maps.google.com/?cid=14667695153291550342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pacaire.ca/,yes,,242,511,,44
Pro Ace Heating & Air Conditioning,hvac contractor,Coquitlam BC,(604) 283-2353,"1560 Broadway St, Port Coquitlam, BC V3C 2M7, Canada",4.7,41,https://acecare.ca/,real,https://maps.google.com/?cid=4920915700935396154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://acecare.ca/,yes,2026,156,119,,44
Pacific Supply House Ltd.,hvac contractor,Richmond BC,(604) 270-7173,"13631 Vulcan Wy Unit 160, Richmond, BC V6V 0C6, Canada",4.6,43,https://pacificsupplyhouse.com/,real,https://maps.google.com/?cid=450521092660114220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pacificsupplyhouse.com/,yes,2026,177,366,,44
Bert's Automotive Transmissions,auto repair shop,Langley BC,(604) 530-2565,"5965 200 St #1, Langley, BC V3A 1N2, Canada",4.9,91,http://bertslangley.ca/,real,https://maps.google.com/?cid=11334224097355693152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,dead,no,,no,,,,unreachable_ENOTFOUND,44
Granville & Avery Automotive,auto repair shop,Richmond BC,(604) 266-7610,"8865 Osler St, Vancouver, BC V6P 4G1, Canada",4.7,145,http://gaautovan.ca/,real,https://maps.google.com/?cid=10118862896516351764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.gaautovan.ca/,yes,2025,45,1494,,44
One Dial Plumbing and Heating Ltd.,plumber,Surrey BC,(236) 883-3407,"13155 99a Ave, Surrey, BC V3T 1G2, Canada",5,37,https://www.onedialplumbing.com/,real,https://maps.google.com/?cid=11061008057674389083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.onedialplumbing.com/,yes,2026,217,2029,,43
Pacific Western Plumbing,plumber,Surrey BC,(778) 928-7586,"6591 195A St #47, Surrey, BC V4N 6N5, Canada",4.8,38,https://pwplumbers.ca/,real,https://maps.google.com/?cid=12825466469270830192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pwplumbers.ca/,yes,,5,221,,43
Paradox Plumbing and Mechanical services,plumber,Surrey BC,(604) 719-3251,"14960 90a Ave, Surrey, BC V3R 1B4, Canada",4.9,33,https://paradoxplumbing.com/,real,https://maps.google.com/?cid=11413969960788312472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://paradoxplumbing.com/,yes,2026,254,456,,43
Stefano's Plumbing & Drain Cleaning,plumber,Surrey BC,(604) 908-9580,"11345 137 St, Surrey, BC V3R 3C6, Canada",4.9,36,https://stefanosplumbing.ca/home,real,https://maps.google.com/?cid=17307856900951455551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://stefanosplumbing.ca/,yes,,541,2038,,43
